[22 Sep 2020 02:16:20.132]  |void initAppProperty(JSONObject JSONObj) Method from initialize[SharedResources.java:54] called with [null] at 2020-09-22 02:16:20.112
[22 Sep 2020 02:16:46.330]  |JButton access$1(BugPanel arg0) Method successfully executed within 0 milisecond and returned  javax.swing.JButton[,369,200,30x35,alignmentX=0.0,alignmentY=0.5,border=javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@5088882e,flags=296,maximumSize=,minimumSize=,preferredSize=,defaultIcon=javax.swing.ImageIcon@10de3937,disabledIcon=,disabledSelectedIcon=,margin=javax.swing.plaf.InsetsUIResource[top=2,left=14,bottom=2,right=14],paintBorder=true,paintFocus=true,pressedIcon=,rolloverEnabled=true,rolloverIcon=,rolloverSelectedIcon=,selectedIcon=,text=,defaultCapable=true].
[22 Sep 2020 02:16:47.243]  |boolean validateBug() Method from actionPerformed[BugPanel.java:350] called with [] at 2020-09-22 02:16:47.243
[22 Sep 2020 02:16:47.244]  |boolean validateBug() Method successfully executed within 1 milisecond and returned  true.
[22 Sep 2020 02:16:47.244]  |int submitBug() Method from actionPerformed[BugPanel.java:351] called with [] at 2020-09-22 02:16:47.244
[22 Sep 2020 02:16:47.244]  |	 int getUniqueId() Method from submitBug[BugPanel.java:557] called with [] at 2020-09-22 02:16:47.244
[22 Sep 2020 02:16:47.244]  |	 int getUniqueId() Method successfully executed within 0 milisecond and returned  24360.
[22 Sep 2020 02:16:47.244]  |	 StringBuilder HttpPost(String URL,HashMap headers,String body) Method from submitBug[BugPanel.java:562] called with [https://api.github.com/repos/souvik-sarkar-98/CaptureEasy/issues, {Authorization=Token a2aa3b1bcee82cef0602f93ca98cab2ce7ea01a8, Accept=application/vnd.github.v3+json}, {"title": "wqwqwss","body": "******* This Issue faced by User(24360) *******qwsqwwq","labels":["24360"]}] at 2020-09-22 02:16:47.244
[22 Sep 2020 02:16:48.194]  |	 StringBuilder HttpPost(String URL,HashMap headers,String body) Method successfully executed within 950 milisecond and returned  {"url":"https://api.github.com/repos/souvik-sarkar-98/CaptureEasy/issues/16","repository_url":"https://api.github.com/repos/souvik-sarkar-98/CaptureEasy","labels_url":"https://api.github.com/repos/souvik-sarkar-98/CaptureEasy/issues/16/labels{/name}","comments_url":"https://api.github.com/repos/souvik-sarkar-98/CaptureEasy/issues/16/comments","events_url":"https://api.github.com/repos/souvik-sarkar-98/CaptureEasy/issues/16/events","html_url":"https://github.com/souvik-sarkar-98/CaptureEasy/issues/16","id":705905167,"node_id":"MDU6SXNzdWU3MDU5MDUxNjc=","number":16,"title":"wqwqwss","user":{"login":"CaptureEasyUser","id":71650165,"node_id":"MDQ6VXNlcjcxNjUwMTY1","avatar_url":"https://avatars2.githubusercontent.com/u/71650165?v=4","gravatar_id":"","url":"https://api.github.com/users/CaptureEasyUser","html_url":"https://github.com/CaptureEasyUser","followers_url":"https://api.github.com/users/CaptureEasyUser/followers","following_url":"https://api.github.com/users/CaptureEasyUser/following{/other_user}","gists_url":"https://api.github.com/users/CaptureEasyUser/gists{/gist_id}","starred_url":"https://api.github.com/users/CaptureEasyUser/starred{/owner}{/repo}","subscriptions_url":"https://api.github.com/users/CaptureEasyUser/subscriptions","organizations_url":"https://api.github.com/users/CaptureEasyUser/orgs","repos_url":"https://api.github.com/users/CaptureEasyUser/repos","events_url":"https://api.github.com/users/CaptureEasyUser/events{/privacy}","received_events_url":"https://api.github.com/users/CaptureEasyUser/received_events","type":"User","site_admin":false},"labels":[],"state":"open","locked":false,"assignee":null,"assignees":[],"milestone":null,"comments":0,"created_at":"2020-09-21T20:46:47Z","updated_at":"2020-09-21T20:46:47Z","closed_at":null,"author_association":"CONTRIBUTOR","active_lock_reason":null,"body":"******* This Issue faced by User(24360) *******qwsqwwq","closed_by":null,"performed_via_github_app":null}
.
[22 Sep 2020 02:16:48.354]  |	 String uploadFilesOnGitHub(String destPath,String contents) Method from submitBug[BugPanel.java:566] called with [https://api.github.com/repos/CaptureEasyUser/CaptureEasyIssues/contents/Attachments/User(24360)/705905167/CLEAR_LOG_2020-09-22.log, 
[22 Sep 2020 12:15:21.389]  |Total tempFile count=2

[22 Sep 2020 12:15:21.398]  |Total logFile count=7
[22 Sep 2020 12:15:21.438]  |Outdated log File CLEAR_LOG_2020-09-21.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-21.log
[22 Sep 2020 12:15:21.439]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 12:15:21.553]  |Outdated log File ERROR_LOG_2020-09-21.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-21.log
[22 Sep 2020 12:15:21.553]  |Log File PROCESS_LOG_13476.log skipped because this file is associated with currently running process (13476). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_13476.log
[22 Sep 2020 12:15:21.653]  |Outdated log File PROCESS_LOG_8308.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_8308.log
[22 Sep 2020 12:15:21.654]  |Outdated log File SOFTWAREUPDATE_LOG_2020-09-21.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-21.log
[22 Sep 2020 12:15:21.655]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 12:16:23.110]  |Total tempFile count=2

[22 Sep 2020 12:16:23.117]  |Total logFile count=5
[22 Sep 2020 12:16:23.118]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 12:16:23.118]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 12:16:23.182]  |Outdated log File PROCESS_LOG_13476.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_13476.log
[22 Sep 2020 12:16:23.188]  |Log File PROCESS_LOG_5088.log skipped because this file is associated with currently running process (5088). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_5088.log
[22 Sep 2020 12:16:23.191]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 12:17:05.670]  |Total tempFile count=2

[22 Sep 2020 12:17:05.719]  |Total logFile count=5
[22 Sep 2020 12:17:05.719]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 12:17:05.720]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 12:17:05.721]  |Log File PROCESS_LOG_11508.log skipped because this file is associated with currently running process (11508). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_11508.log
[22 Sep 2020 12:17:05.729]  |Outdated log File PROCESS_LOG_5088.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_5088.log
[22 Sep 2020 12:17:05.729]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 12:22:01.199]  |Total tempFile count=2

[22 Sep 2020 12:22:01.234]  |Total logFile count=5
[22 Sep 2020 12:22:01.239]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 12:22:01.242]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 12:22:01.252]  |Outdated log File PROCESS_LOG_11508.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_11508.log
[22 Sep 2020 12:22:01.252]  |Log File PROCESS_LOG_11648.log skipped because this file is associated with currently running process (11648). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_11648.log
[22 Sep 2020 12:22:01.263]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 12:31:03.839]  |Total tempFile count=2

[22 Sep 2020 12:31:03.859]  |Total logFile count=5
[22 Sep 2020 12:31:03.861]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 12:31:03.862]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 12:31:03.872]  |Outdated log File PROCESS_LOG_11648.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_11648.log
[22 Sep 2020 12:31:03.872]  |Log File PROCESS_LOG_8332.log skipped because this file is associated with currently running process (8332). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_8332.log
[22 Sep 2020 12:31:03.872]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 12:32:34.426]  |Total tempFile count=2

[22 Sep 2020 12:32:34.431]  |Total logFile count=5
[22 Sep 2020 12:32:34.432]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 12:32:34.432]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 12:32:34.432]  |Log File PROCESS_LOG_10580.log skipped because this file is associated with currently running process (10580). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_10580.log
[22 Sep 2020 12:32:34.447]  |Outdated log File PROCESS_LOG_8332.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_8332.log
[22 Sep 2020 12:32:34.449]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 12:34:32.973]  |Total tempFile count=2

[22 Sep 2020 12:34:32.979]  |Total logFile count=5
[22 Sep 2020 12:34:32.980]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 12:34:32.982]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 12:34:32.992]  |Outdated log File PROCESS_LOG_10580.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_10580.log
[22 Sep 2020 12:34:32.992]  |Log File PROCESS_LOG_17384.log skipped because this file is associated with currently running process (17384). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_17384.log
[22 Sep 2020 12:34:32.993]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 12:35:55.674]  |Total tempFile count=2

[22 Sep 2020 12:35:55.679]  |Total logFile count=5
[22 Sep 2020 12:35:55.680]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 12:35:55.680]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 12:35:55.680]  |Log File PROCESS_LOG_11012.log skipped because this file is associated with currently running process (11012). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_11012.log
[22 Sep 2020 12:35:55.688]  |Outdated log File PROCESS_LOG_17384.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_17384.log
[22 Sep 2020 12:35:55.688]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 12:36:45.628]  |Total tempFile count=2

[22 Sep 2020 12:36:45.628]  |Total logFile count=5
[22 Sep 2020 12:36:45.638]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 12:36:45.639]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 12:36:45.644]  |Outdated log File PROCESS_LOG_11012.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_11012.log
[22 Sep 2020 12:36:45.644]  |Log File PROCESS_LOG_8948.log skipped because this file is associated with currently running process (8948). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_8948.log
[22 Sep 2020 12:36:45.644]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 01:58:10.179]  |Total tempFile count=2
[22 Sep 2020 01:58:10.490]  |Temporary Folder ExtractedImages Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Temp\ExtractedImages

[22 Sep 2020 01:58:10.490]  |Total logFile count=5
[22 Sep 2020 01:58:10.490]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 01:58:10.490]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 01:58:10.490]  |Log File PROCESS_LOG_13372.log skipped because this file is associated with currently running process (13372). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_13372.log
[22 Sep 2020 01:58:10.640]  |Outdated log File PROCESS_LOG_8948.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_8948.log
[22 Sep 2020 01:58:10.680]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 02:04:02.779]  |Total tempFile count=2

[22 Sep 2020 02:04:02.789]  |Total logFile count=5
[22 Sep 2020 02:04:02.789]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 02:04:02.789]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 02:04:02.829]  |Outdated log File PROCESS_LOG_13372.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_13372.log
[22 Sep 2020 02:04:02.829]  |Log File PROCESS_LOG_816.log skipped because this file is associated with currently running process (816). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_816.log
[22 Sep 2020 02:04:02.829]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 02:05:42.976]  |Total tempFile count=2

[22 Sep 2020 02:05:42.976]  |Total logFile count=5
[22 Sep 2020 02:05:42.976]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 02:05:42.976]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 02:05:42.976]  |Log File PROCESS_LOG_4572.log skipped because this file is associated with currently running process (4572). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_4572.log
[22 Sep 2020 02:05:42.986]  |Outdated log File PROCESS_LOG_816.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_816.log
[22 Sep 2020 02:05:42.986]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 02:14:36.082]  |Total tempFile count=2

[22 Sep 2020 02:14:36.125]  |Total logFile count=5
[22 Sep 2020 02:14:36.125]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 02:14:36.125]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 02:14:36.125]  |Log File PROCESS_LOG_12632.log skipped because this file is associated with currently running process (12632). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_12632.log
[22 Sep 2020 02:14:36.135]  |Outdated log File PROCESS_LOG_4572.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_4572.log
[22 Sep 2020 02:14:36.135]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log

[22 Sep 2020 02:16:20.856]  |Total tempFile count=2

[22 Sep 2020 02:16:20.856]  |Total logFile count=5
[22 Sep 2020 02:16:20.856]  |Log File CLEAR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\CLEAR_LOG_2020-09-22.log
[22 Sep 2020 02:16:20.856]  |Log File ERROR_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\ERROR_LOG_2020-09-22.log
[22 Sep 2020 02:16:20.866]  |Outdated log File PROCESS_LOG_12632.log Successfully deleted. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_12632.log
[22 Sep 2020 02:16:20.866]  |Log File PROCESS_LOG_14688.log skipped because this file is associated with currently running process (14688). FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\PROCESS_LOG_14688.log
[22 Sep 2020 02:16:20.866]  |Log File SOFTWAREUPDATE_LOG_2020-09-22.log skipped. FilePath : I:\Eclipse-Workspace\Eclipse_Workstation\CaptureEasy\Resources\Nil\Logs\SOFTWAREUPDATE_LOG_2020-09-22.log
] at 2020-09-22 02:16:48.354
[22 Sep 2020 02:16:48.364]  |	 	 int getUniqueId() Method from uploadFilesOnGitHub[Library.java:151] called with [] at 2020-09-22 02:16:48.364
[22 Sep 2020 02:16:48.364]  |	 	 int getUniqueId() Method successfully executed within 0 milisecond and returned  24360.
